id,bbox,country,code,vegetation,All occurances,All species,All genus,All family,All shannon,All simpson,Plants occurances,Plants species,Plants genus,Plants family,Plants shannon,Plants simpson,Animals occurances,Animals species,Animals genus,Animals family,Animals shannon,Animals simpson,Birds occurances,Birds species,Birds genus,Birds family,Birds shannon,Birds simpson,Insects occurances,Insects species,Insects genus,Insects family,Insects shannon,Insects simpson
36WVV,"[30.727289011065814, 66.61434593771413, 31.069085615874982, 66.7578355974833]",Russia,RU,79.425049,2766,133,109,71,2.669444213138021,0.7951669000155566,1590,125.0,99.0,45.0,4.677926425099536,0.9940201005025125,1116,89.0,80.0,59.0,3.6036842028268996,0.9590429001679366,857,60.0,47.0,25.0,3.3833909402428377,0.9526725550132572,34,,,,,
36WWA,"[34.60821917990465, 67.50737709315482, 35.68370485993715, 68.49168696770582]",Russia,RU,87.847883,5275,109,96,54,4.490468304218034,0.990961262553802,4595,107.0,85.0,40.0,4.479731070617503,0.9913065326633166,481,76.0,60.0,40.0,3.310439555258756,0.9345246261489917,422,67.0,50.0,25.0,3.113106520914356,0.9062105010749804,34,,,,,
36WWB,"[32.99949043202684, 68.42115981376843, 34.997221865073755, 69.40964050938386]",Russia,RU,74.964738,8798,83,68,38,2.955065474350663,0.9123342777349804,1149,109.0,94.0,39.0,4.470006791551297,0.9899497487437185,7575,68.0,52.0,29.0,3.3816498263830908,0.9530624842817623,7325,63.0,50.0,21.0,3.1258620730780233,0.9246270956465745,57,,,,,
36WWT,"[34.73005995114323, 64.8183885903648, 35.38342205816303, 65.60931087156152]",Russia,RU,6.367624,275,103,84,52,3.5839782644045584,0.9307580809960951,57,,,,,,211,72.0,54.0,34.0,3.0640307269812994,0.8954183335277528,201,65.0,48.0,26.0,3.1025581834186666,0.9048271452710417,6,,,,,
36WWU,"[32.999563259109024, 65.71505897034403, 35.48759497778542, 66.71218284382903]",Russia,RU,42.603341,1265,113,110,85,2.403890440762334,0.7132626906352542,98,,,,,,1099,99.0,93.0,70.0,3.757263451753619,0.9507268170426065,552,60.0,47.0,24.0,3.2668652289311098,0.9267580559017269,38,,,,,
36WWV,"[33.76389442808983, 66.61103109983455, 35.58158896294283, 67.60198332141957]",Russia,RU,89.207697,1377,147,128,75,4.675246489935306,0.9857740585774059,909,132.0,99.0,46.0,4.759226045745444,0.9951758793969849,429,109.0,99.0,69.0,3.9045009813945573,0.962446318297232,220,71.0,58.0,25.0,3.690714120214166,0.9632793764988009,10,,,,,
36WXB,"[35.52629040088554, 68.34701748569911, 38.330890178147285, 69.36707682185471]",Russia,RU,44.564092,279,55,43,24,2.8905011026539316,0.8998912812799023,7,,,,,,272,52.0,41.0,21.0,3.0267395935648933,0.9175682827154323,265,51.0,39.0,19.0,2.9442882884963386,0.9136124278702137,1,,,,,
36WXT,"[35.10684367225974, 64.77074135158136, 37.581493238727056, 65.80593069527565]",Russia,RU,13.404092,940,128,112,66,3.3360752202230817,0.8888007910577663,318,121.0,90.0,44.0,4.634638603897987,0.9934673366834171,601,91.0,79.0,49.0,3.254449245179326,0.9342284609907435,485,74.0,54.0,27.0,3.0677646779774896,0.9171087816999295,16,,,,,
36WXU,"[35.17962683570503, 65.66542003411917, 37.7467490917231, 66.70256312388814]",Russia,RU,37.0235,295,90,83,63,3.5140781242755974,0.9490951074325641,24,,,,,,270,88.0,82.0,54.0,3.1355811217721214,0.8960295527607016,94,,,,,,0,,,,,
37TCK,"[37.019637015519535, 44.14625725543772, 37.87191870410008, 45.148073182871244]",Russia,RU,23.675179,12121,165,144,85,2.9327400676183055,0.8154772457858381,5609,153.0,122.0,51.0,4.93880902365065,0.9969544693162784,6428,121.0,102.0,65.0,2.088238469306357,0.6675410610894481,5352,96.0,73.0,38.0,3.182229482994774,0.9111683059104697,605,104.0,93.0,50.0,4.2835925852790195,0.9825442867502331
37TCL,"[36.41593487960282, 45.70482597314853, 36.56636174784087, 46.02682211379472]",Russia,RU,0.0,5417,140,127,86,2.7470506294428194,0.8075890985324947,1596,144.0,119.0,48.0,4.853369664485893,0.9960408101111619,3804,114.0,98.0,62.0,2.813530524899689,0.8523744772158097,2988,91.0,66.0,35.0,2.1379111837289693,0.658484624117676,612,131.0,119.0,55.0,4.7134886355789565,0.9941242454997062
37TDJ,"[37.74701825429091, 43.25815001081029, 39.12225649086527, 44.25335216097235]",Russia,RU,2.087332,486,149,144,90,4.581918751575056,0.9785169297844661,326,144.0,127.0,61.0,4.851822142076217,0.9959080078732,143,,,,,,68,,,,,,30,,,,,
37TDK,"[37.727450341668586, 44.15851530960486, 39.124166397187786, 45.153769755990965]",Russia,RU,52.533746,23883,155,143,92,4.0958284414240484,0.9509239516702204,13590,144.0,121.0,60.0,4.856554465357422,0.9960633999792811,9905,136.0,124.0,85.0,3.811605098830929,0.9528770331080986,6119,96.0,78.0,37.0,2.00740930770095,0.6588873941300187,2618,133.0,124.0,64.0,4.680313891485101,0.992030861377595
37TDL,"[37.706951084723535, 45.058191670236305, 39.10831085496468, 46.053413578544266]",Russia,RU,5.115606,3728,103,92,53,2.704623794275611,0.8651083884558718,503,138.0,110.0,43.0,4.794314157094901,0.9952794274402315,3217,103.0,85.0,48.0,2.6001140084949914,0.8541544532327943,2984,83.0,62.0,30.0,2.8691857794724562,0.8873751670045327,175,,,,,
37TDM,"[37.70420774621983, 45.958258688896564, 39.12826694512443, 46.95363733424615]",Russia,RU,6.693366,625,103,90,60,2.5619189930813615,0.8317910486330042,79,,,,,,546,85.0,73.0,47.0,2.0329894115306275,0.6928595772073127,458,65.0,52.0,25.0,2.8932426246023657,0.9199255802787739,27,,,,,
37TDN,"[37.66286529044567, 46.858175957972115, 39.1304703619168, 47.85362771191058]",Russia,RU,8.078596,569,140,133,92,3.291643135553906,0.8849435992156063,166,,,,,,397,107.0,98.0,72.0,3.4337354904373494,0.9298815290617551,224,73.0,53.0,34.0,3.1793918614238077,0.9214074086567382,97,,,,,
37TEJ,"[38.99974947412094, 43.256794294201605, 40.374940058749246, 44.25341758107761]",Russia,RU,56.921589,21716,150,139,93,4.002733881844513,0.9581424763969825,9347,160.0,132.0,67.0,4.9812581791850725,0.9970854271356784,12089,104.0,97.0,73.0,3.2556588488681237,0.8773201684956132,9850,86.0,67.0,39.0,3.3694236301961857,0.9235198702351987,1419,144.0,141.0,67.0,4.7984661175088155,0.9942060195867303
37TEK,"[38.9997455603619, 44.157116557384406, 40.39641117314893, 45.15383725089235]",Russia,RU,65.790296,7453,146,131,80,3.3729833389531274,0.8999686488726879,2749,159.0,141.0,59.0,4.993617590579221,0.9975635754530227,4649,99.0,84.0,57.0,3.659653377805842,0.9583997994621941,4129,90.0,70.0,41.0,2.7978746039733804,0.8784491644930353,347,116.0,114.0,47.0,4.425796994986762,0.9853090172239108
37TEL,"[38.99974146026187, 45.05674859305782, 40.41890414435335, 46.05357436995249]",Russia,RU,15.767714,2190,154,141,85,4.2952389969993465,0.966991622803766,782,131.0,109.0,49.0,4.728768989156409,0.9944623904014767,1397,121.0,107.0,60.0,3.7718657218710376,0.9504486724033578,927,89.0,68.0,39.0,2.745205784511493,0.8441817604067365,364,103.0,96.0,43.0,4.427814302116761,0.9901584999482026
37TEM,"[38.999737157562215, 45.956769859075806, 40.44250809794546, 46.953709179213256]",Russia,RU,8.634722,937,116,104,66,2.9014656004385753,0.8386535498399905,154,,,,,,778,91.0,77.0,54.0,3.0090593177072034,0.8561656165616561,647,72.0,55.0,29.0,2.130172394645551,0.7137616800327935,99,,,,,
37TEN,"[38.9997326423426, 46.85663988190739, 40.46727737676823, 47.85370184248753]",Russia,RU,11.194007,4461,128,108,70,3.2725163001686663,0.8611033272373312,728,140.0,119.0,51.0,4.8121511047980805,0.9953768844221106,3699,116.0,102.0,57.0,3.405648371792111,0.9244256348246674,3088,95.0,74.0,40.0,3.58296869588744,0.9552611405526114,460,98.0,93.0,50.0,4.112410237205841,0.9740417657943431
37TFJ,"[40.23203270004183, 43.25404004034507, 40.86787974286288, 44.24655093494868]",Russia,RU,85.863239,13583,161,141,73,4.892053339164868,0.993436875789817,10265,165.0,131.0,62.0,5.045250890476755,0.9980402010050251,3168,124.0,111.0,72.0,3.998306438568855,0.9582804540173384,2239,70.0,53.0,27.0,3.3984673171741995,0.9248926365944641,657,163.0,158.0,60.0,5.002714896223893,0.9972265829408686
37TFK,"[40.250616924801534, 44.14864970143832, 41.23150062573503, 45.14675285555784]",Russia,RU,40.71157,2020,156,141,84,4.466464825141682,0.9590756972111554,1421,137.0,116.0,53.0,4.806313069238413,0.9956347393533324,585,140.0,135.0,86.0,4.030769722514155,0.9289564586037711,290,73.0,61.0,35.0,2.9671095837214634,0.8941296040790139,208,174.0,165.0,76.0,5.103339369799027,0.9983942815704963
37TFL,"[40.270075671777484, 45.04225657621908, 41.6059377096438, 46.046265456303395]",Russia,RU,10.524008,1114,148,140,94,4.836268750202772,0.9940596928426543,207,160.0,131.0,51.0,5.007281048295707,0.9977439368302312,883,136.0,126.0,81.0,4.62982638617047,0.9891495836002563,514,74.0,63.0,40.0,3.8788147730607654,0.9703453815261044,310,170.0,157.0,63.0,5.0664840245294505,0.9979696462108523
37TFM,"[40.29048406872727, 45.93606756708778, 41.75558491606422, 46.94616825397537]",Russia,RU,9.426891,893,133,117,75,2.186959428386568,0.6849180327868852,168,,,,,,720,95.0,81.0,60.0,3.8745483466219612,0.9680260480260481,575,72.0,55.0,34.0,2.907537619232332,0.8656182461948775,115,,,,,
37TFN,"[40.31188688551243, 46.83262831925138, 41.8028466829245, 47.84592105208886]",Russia,RU,12.959021,1009,153,147,98,2.3205396599946115,0.6269021959322583,250,142.0,114.0,47.0,4.839089211263372,0.9958885335769758,756,142.0,133.0,86.0,3.1822210107868387,0.8803384340369482,389,76.0,63.0,37.0,3.1023552957895864,0.89580221302286,318,169.0,157.0,71.0,5.072010580233436,0.9982566784597241
37TGH,"[41.427295548751886, 42.305441780904125, 42.818123703686375, 43.32625697177811]",Russia,RU,83.318567,2694,149,131,77,4.142510409442262,0.9412469211126929,1950,149.0,115.0,45.0,4.9149328794488065,0.9968021927820923,727,125.0,111.0,58.0,4.432308714911859,0.9824616457461646,378,64.0,51.0,28.0,3.332175993289826,0.9296724165216015,284,131.0,115.0,35.0,4.734898139258955,0.9946733668341708
37TGJ,"[41.758350071949174, 43.201211355403785, 42.8757389462752, 44.21000985541007]",Russia,RU,56.165171,10439,173,157,89,4.328159887290113,0.9636755034239609,5605,163.0,132.0,57.0,5.023000173527177,0.9977952109931806,4746,101.0,92.0,58.0,3.8025260254817925,0.9614020668767027,3690,77.0,57.0,32.0,3.180754975580293,0.9140559061763853,778,158.0,134.0,52.0,4.970997496049168,0.9971286468748398
37TGK,"[42.05850996605833, 44.099770918209835, 42.93609755608639, 45.10157913691745]",Russia,RU,19.775842,1698,150,139,81,4.59221508712215,0.9829759422364694,816,156.0,124.0,42.0,4.969786440632247,0.9973366834170855,860,108.0,104.0,72.0,3.142474391613196,0.8427059662747002,538,69.0,55.0,30.0,2.9482486671316672,0.8812325952185454,208,133.0,125.0,68.0,4.684120494110139,0.9923394874621108
37TGL,"[41.581642595276186, 45.98239338643966, 41.599220321811984, 46.024365075689296]",Russia,RU,0.0,1575,131,129,87,4.488285457512051,0.9857211155378486,352,134.0,110.0,47.0,4.737603905304443,0.9943718592964824,1207,108.0,95.0,66.0,4.033883116335322,0.9708469464689621,922,84.0,70.0,40.0,3.7173867488901253,0.9610593813723805,194,,,,,
37TGM,"[41.5820067371238, 45.9899020263837, 41.97900300911731, 46.92357305830357]",Russia,RU,6.376122,1820,117,96,54,1.985052482945706,0.6070935350718858,279,89.0,75.0,27.0,4.178758975232242,0.9836683417085427,1541,98.0,80.0,48.0,0.10532359134754601,0.022894202043250433,1484,96.0,72.0,37.0,0.25015505548687317,0.07229175717364211,27,,,,,
37TGN,"[41.622195655512364, 46.82595752136394, 42.386397969168094, 47.82260755999096]",Russia,RU,10.847022,797,127,113,74,3.5123815680298414,0.9389140271493213,270,121.0,100.0,34.0,4.614536403171608,0.9929145728643216,527,102.0,91.0,65.0,3.4623059059826558,0.9372987889008125,391,70.0,58.0,34.0,1.4012372706369907,0.4620081695764595,63,,,,,
37UCA,"[35.87240396241576, 54.021430711029694, 37.62217246392123, 55.038802909805916]",Russia,RU,86.871171,31331,159,144,91,4.4925974731083596,0.9800690250215703,15511,171.0,133.0,59.0,5.088656220970833,0.998410500948572,15054,119.0,105.0,64.0,3.4809160391451077,0.8968650473888186,12401,85.0,68.0,37.0,3.6139148393417737,0.9500318482014147,1941,138.0,129.0,63.0,3.6129230423400416,0.9165586034912718
37UCB,"[35.80051143878046, 54.91902653885059, 36.610663744019774, 55.91944561559797]",Russia,RU,94.027883,147112,120,109,66,2.476301111033008,0.7523951971988255,37241,146.0,117.0,56.0,4.895239241138608,0.9967336683417085,106622,89.0,70.0,44.0,3.125287126410459,0.9080858936378104,95862,83.0,66.0,34.0,3.3097228749560337,0.9343305453791387,7523,142.0,137.0,61.0,3.798197516595966,0.890456449088371
37UCS,"[36.12370823169888, 50.61824141406564, 36.581767782959076, 51.424042588200535]",Russia,RU,29.294366,5984,167,153,90,5.049566121563528,0.9979396984924623,2684,153.0,130.0,54.0,4.927505395108229,0.9966331658291457,3227,142.0,135.0,77.0,4.798888685690404,0.9947293236786365,1409,76.0,63.0,32.0,3.925160474947769,0.975610934028784,1558,147.0,133.0,42.0,4.88160422559265,0.996218792085362
37UCT,"[37.163849031775456, 51.34645999071591, 37.70457846467332, 52.34305438492137]",Russia,RU,25.218719,15470,138,123,81,4.740491716950414,0.9925929762768051,5260,155.0,129.0,47.0,4.939669348351477,0.9966834170854272,10077,114.0,102.0,68.0,4.440095316619493,0.9877889447236181,7505,75.0,61.0,34.0,4.071694673397862,0.9837728194726166,1946,135.0,125.0,56.0,4.7591531684439925,0.9947652368997383
37UCU,"[36.0546096653225, 52.22621087043558, 37.40941015413934, 52.476736776816345]",Russia,RU,27.064896,1367,153,138,83,3.8152092348481355,0.9141712387094973,478,138.0,114.0,39.0,4.796840395244886,0.9953340511716147,875,112.0,94.0,58.0,3.431588695135967,0.9107480239059187,633,84.0,68.0,36.0,3.2748404369536694,0.8868466704270921,201,114.0,92.0,47.0,4.412120393761756,0.9839752149991987
37UCV,"[35.940406316632895, 53.123645037009204, 37.64337333158162, 54.140186775460364]",Russia,RU,55.118972,10524,172,144,92,4.98010459450561,0.9939011013119213,6003,155.0,122.0,58.0,4.957638039642247,0.9972029420905418,4009,126.0,104.0,59.0,2.7875578903233613,0.8055365720794334,3396,96.0,75.0,36.0,3.8975854747342877,0.9552100255279647,418,145.0,128.0,63.0,4.8409953295328725,0.9954773869346734
37UDA,"[37.46682247135195, 54.050496442234184, 38.02237213779425, 54.18524055987953]",Russia,RU,1.293013,44316,149,135,84,4.605389824794772,0.9864567864567865,22956,161.0,134.0,57.0,5.019246421248786,0.9979281052522532,20347,111.0,101.0,68.0,3.488840847753266,0.9333748896161238,16155,84.0,66.0,32.0,3.562345924851979,0.9533053822152886,3199,154.0,144.0,60.0,4.938342719375262,0.9969041990318586
37UDB,"[37.39856308565152, 54.94906599057673, 39.146909269721014, 55.945580414325654]",Russia,RU,83.853388,288937,109,93,57,3.437311790211734,0.9386133382834867,65312,153.0,125.0,53.0,4.922684851129901,0.9965991574031775,219801,85.0,71.0,44.0,2.373051548321405,0.7351976557611652,199454,68.0,59.0,29.0,2.969377683289427,0.9037136554012635,14068,151.0,135.0,63.0,4.900059225286027,0.996218792085362
37UDR,"[38.957933092870704, 49.56372144648931, 39.13625726171099, 50.01862551269985]",Russia,RU,12.76973,3530,163,156,86,5.013608324679726,0.9976452119309263,1902,142.0,119.0,56.0,4.711858111088284,0.9908542713567839,1578,164.0,157.0,74.0,5.039996965494158,0.9981304417499065,77,,,,,,1341,161.0,139.0,63.0,4.976632434213669,0.9966671794082962
37UDS,"[37.560547850091254, 50.455265339610506, 39.12283911876344, 51.451000468515716]",Russia,RU,31.831524,3414,175,155,78,5.114565608532748,0.9985427135678392,1613,152.0,126.0,50.0,4.91364245149703,0.9964321608040201,1768,157.0,144.0,65.0,4.9657860167133,0.9970646766169154,625,84.0,66.0,35.0,4.197301820877439,0.9859203980099502,1002,155.0,136.0,42.0,4.965752377290379,0.9973605400741079
37UDT,"[37.53152890258829, 51.354432348394134, 39.14329076675621, 52.350386283733314]",Russia,RU,62.591082,4993,138,127,76,3.927239174725459,0.9304856222407827,1909,157.0,123.0,49.0,4.968033918369387,0.9971575046951932,3069,102.0,91.0,60.0,3.0459161618005064,0.8719869417307056,2535,73.0,59.0,32.0,2.892907263216368,0.849428881880582,391,126.0,118.0,56.0,4.676096989964646,0.993937723890879
37UDU,"[37.50094041209755, 53.14493159343847, 37.557518816392246, 53.24052185057219]",Russia,RU,22.863019,2864,167,143,77,4.6513750154668925,0.984373791289549,1752,159.0,123.0,45.0,4.983303276898239,0.997286432160804,1103,111.0,95.0,62.0,4.213845248444367,0.9793844367015099,819,78.0,61.0,30.0,3.8227983299994586,0.9694514251860912,234,120.0,115.0,59.0,4.549365307786489,0.9905366111551679
37UDV,"[37.46868670472254, 53.151777988193025, 38.07102073022143, 54.141822363413475]",Russia,RU,35.693896,9702,174,143,86,4.780143124980983,0.985144312393888,6534,162.0,118.0,55.0,5.020141243973178,0.9977889447236181,2734,125.0,111.0,70.0,4.313834122832259,0.9769648841204134,2088,87.0,72.0,36.0,2.0215738597570954,0.5688111202690962,403,130.0,118.0,55.0,4.70992002652865,0.9941709844559585
37UEA,"[38.99968698037627, 54.049608025249064, 40.717734226834104, 55.04698603201948]",Russia,RU,76.371336,22882,148,131,89,3.716088996548689,0.8852998290003767,5968,160.0,132.0,57.0,5.007195550712849,0.9976884422110552,16644,112.0,99.0,62.0,3.874049022847103,0.9602489659560929,13687,96.0,75.0,34.0,3.834524275204817,0.9614528396893965,2530,132.0,124.0,60.0,4.710864841152498,0.9936551444089132
37UEB,"[38.99967977033577, 54.947017819877004, 40.75727569489757, 55.94573440279175]",Russia,RU,96.134597,29466,144,126,78,3.718420143041241,0.9486993577349601,9371,142.0,118.0,54.0,4.838088476325859,0.9958793969849247,19908,101.0,90.0,51.0,2.741239239163326,0.8491265302667783,17913,82.0,69.0,37.0,3.6250847293088153,0.9617321416198988,1720,171.0,149.0,62.0,5.087756971661217,0.9983417085427135
37UEP,"[38.9997279041062, 47.75581864580811, 40.4932694755772, 48.7530130044756]",Russia,RU,10.968265,266,132,122,67,4.132273902930922,0.9447222953408791,136,,,,,,130,,,,,,93,,,,,,31,,,,,
37UER,"[38.999722801901406, 49.55480005728169, 40.54932814673586, 50.549980408901625]",Russia,RU,13.138688,4545,153,131,58,4.911043587088505,0.9961691542288558,3827,163.0,128.0,45.0,5.019427429281969,0.9976650931424801,698,87.0,77.0,50.0,3.9780947033538703,0.9741531130218585,539,48.0,41.0,23.0,3.221294478788663,0.9367839195979899,100,,,,,
37UES,"[38.9997121758513, 51.21296409472471, 39.12250345064123, 51.45118220579359]",Russia,RU,45.319512,4763,161,140,62,5.000699711579124,0.9974371859296483,3939,159.0,132.0,48.0,4.997636894230635,0.9976413885043327,812,101.0,90.0,64.0,4.229597610416243,0.9818612360880891,592,62.0,48.0,27.0,3.63940927137629,0.9614985330625141,139,,,,,
37UET,"[39.66548700634339, 51.35263389325745, 40.61138436279296, 52.34311888433741]",Russia,RU,38.09,8057,155,142,78,4.485000882861389,0.9625506072874493,3887,150.0,119.0,51.0,4.920348887642184,0.9968844221105527,4100,102.0,91.0,61.0,3.4444793236071596,0.9090749285871237,3211,78.0,64.0,34.0,3.251217176194015,0.9099444234608536,643,122.0,114.0,51.0,4.630989948927864,0.9932212730779829
37UEU,"[40.04108723005621, 52.25159244435569, 40.6449466646443, 53.239499904995164]",Russia,RU,39.599314,2452,143,133,77,4.775349371947418,0.9938274214687355,680,146.0,119.0,48.0,4.883864265431846,0.9964976397137201,1760,112.0,92.0,58.0,4.307527005838235,0.9804985285253341,1523,101.0,75.0,39.0,4.35961670236371,0.9876904496469714,171,,,,,
37UEV,"[40.42864586914631, 53.14985988974457, 40.6622117033093, 53.675211938647216]",Russia,RU,42.485654,5075,151,134,82,3.8973665942003404,0.9401389998539557,1518,133.0,107.0,36.0,4.763593389656036,0.9952286685955027,3515,122.0,105.0,72.0,3.529628034316025,0.9140460235831904,2572,85.0,66.0,37.0,0.019054856853269974,0.0035618237578932677,817,146.0,139.0,67.0,4.869107805869876,0.9960116026105874
37UFA,"[40.52796009261519, 54.06348681543962, 41.09712080640994, 55.0369285878196]",Russia,RU,95.130521,5196,119,99,57,3.8720738607397185,0.9602400600150037,668,136.0,108.0,45.0,4.785688575271763,0.9953266331658291,4514,101.0,78.0,44.0,3.6281489922682293,0.9406797961475339,4222,94.0,74.0,35.0,3.5944075306823913,0.9505936073059361,248,140.0,130.0,62.0,4.5503581320153526,0.9828538115976818
37UFB,"[40.56135744246611, 54.93945501968943, 41.64743357941524, 55.93533538033806]",Russia,RU,98.503643,8377,157,138,79,4.964991360159864,0.9970937392246687,6420,154.0,129.0,53.0,4.952058791298019,0.9971799210377891,1878,121.0,107.0,74.0,4.170916349690164,0.9656342312304408,1134,83.0,69.0,36.0,3.9852659442616254,0.9734909962129995,608,121.0,102.0,48.0,3.6796267605319795,0.9344443435352526
